system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,mg01,20,-0.072056,0,0.05,3.044522437723423,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,1.0,0.0,0.382504,0.0,1.0,0.127973,0.0,0.0,0.0,0.0,1.0,0.124448,0.0,0.0,0.0,0.270963,0.555556,0.101783,0.008026,0.964343,0.144386,0.504537,0.278235,0.0,0.11973,0.0,0.5,0.0,0.5,0.100604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.074047,0.050661,0.0,0.098889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest7,21,-0.075387,0,0.047619047619047616,3.091042453358316,0.46287082413534875,0.7714513735589145,0.0,0.0,0.0,6.0,3.0,9.0,0.0,1.0,0.6931471805599453,3.3443821140259455,1.7142052325728399,1.0,0.0,0.462871,0.311372,0.177311,0.864131,0.135869,0.308874,1.0,0.0,1.0,0.0,0.457615,0.283697,0.607481,0.571402,1.0,0.59427,0.747338,0.731122,0.728675,0.867219,0.520809,0.722798,0.736112,0.392857,0.324198,1.0,0.5,0.295567,0.5,0.277193,0.155606,0.0,0.922236,0.0,0.0,1.0,0.057343,1.0,0.204922,0.5,1.0,0.525839,1.0,0.981913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,dockera1,22,-0.077734,0,0.045454545454545456,3.1354942159291497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.06666666666666667,1.0,0.0,0.382504,0.0,1.0,0.127973,0.0,0.0,0.0,0.0,1.0,0.124448,0.0,0.0,0.0,0.214772,0.555556,0.089401,0.008026,0.964343,0.144386,0.504537,0.247119,0.0,0.105436,0.0,0.5,0.0,0.5,0.100604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.074047,0.050661,0.0,0.098889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,tomcat02,23,-0.08411,1,0.043478260869565216,3.1780538303479458,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,1.0,0.0,0.382504,0.0,1.0,0.127973,0.0,0.0,0.0,0.0,1.0,0.124448,0.0,0.0,0.0,0.15251,0.555556,0.075624,0.008026,0.964343,0.144386,0.504537,0.211756,0.0,0.089456,0.0,0.5,0.0,0.5,0.100604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.074047,0.050661,0.0,0.098889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest6,24,-0.08658,0,0.041666666666666664,3.2188758248682006,0.28556893893427154,0.47594823155711924,0.0,0.0,0.0,5.0,4.0,9.0,0.0,1.0,0.6931471805599453,3.058813175091674,2.1770760567081884,1.0,0.0,0.285569,0.395449,0.0,1.0,0.0,0.363062,1.0,0.0,1.0,0.0,0.536923,0.270435,0.555609,0.544269,1.0,0.59427,0.63024,0.704007,0.704094,0.80727,0.480581,0.841219,0.651055,0.428571,0.288764,1.0,0.5,0.394089,0.5,0.350549,0.162471,0.0,0.958106,0.0,0.0,1.0,0.0,1.0,0.003217,0.666667,0.844394,0.555636,0.80285,0.907598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,tomcat01,25,-0.093127,0,0.04,3.258096538021482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,1.0,0.0,0.382504,0.0,1.0,0.127973,0.0,0.0,0.0,0.0,1.0,0.124448,0.0,0.0,0.0,0.065656,0.555556,0.056319,0.008026,0.964343,0.144386,0.504537,0.161132,0.0,0.066961,0.0,0.5,0.0,0.5,0.100604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.074047,0.050661,0.0,0.098889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest4,26,-0.098054,0,0.038461538461538464,3.295836866004329,0.3888392419540143,0.6480654032566906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.388839,0.0,0.382504,0.0,1.0,0.065404,0.0,0.0,0.0,0.0,1.0,0.038157,0.0,0.0,0.0,0.59427,0.360036,0.110892,0.008026,0.964343,0.093572,0.504537,0.277455,0.0,0.127902,0.0,0.5,0.0,0.5,0.039119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.080027,0.025892,0.0,0.098889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,dockera2,27,-0.105561,0,0.037037037037037035,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.0,0.0,0.0,0.0,0.59427,0.0,0.0,0.008026,0.964343,0.0,0.504537,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,dockerb1,28,-0.105561,0,0.03571428571428571,3.367295829986474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.0,0.0,0.0,0.0,0.59427,0.0,0.0,0.008026,0.964343,0.0,0.504537,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,dockerb2,29,-0.105561,0,0.034482758620689655,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.0,0.0,0.0,0.0,0.59427,0.0,0.0,0.008026,0.964343,0.0,0.504537,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,ig02,1,0.573427,0,1.0,0.6931471805599453,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.6931471805599453,0.0,4.936721456329277,1.0,0.0,0.90566,0.767736,0.0,1.0,0.0,1.0,0.783084,1.0,1.0,1.0,0.618632,1.0,0.0,0.884421,1.0,0.520645,0.922631,0.996645,0.01345,0.92548,1.0,0.687214,0.771671,1.0,1.0,0.776518,0.0,1.0,0.0,1.0,0.195365,1.0,1.0,0.0,0.0,1.0,0.264893,1.0,0.0,1.0,0.321028,1.0,0.45,0.460935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,mysql02,2,0.360713,0,0.5,1.0986122886681096,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6931471805599453,0.676205273142004,0.8407239477868438,1.0,0.0,0.90566,0.130746,0.577728,0.324905,0.675095,0.13992,1.0,0.288564,1.0,0.0,0.191397,0.358741,0.084038,0.451851,1.0,1.0,0.727682,0.789568,0.398213,0.87577,0.572075,0.0,0.842562,0.392857,0.695725,1.0,0.0,0.197044,0.0,0.173035,0.121261,0.0,0.6875,0.0,0.0,1.0,0.295918,1.0,0.0,0.333333,0.440654,0.555498,0.45,0.418082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest6,3,0.289546,0,0.3333333333333333,1.3862943611198906,0.16533192323675067,0.27555320539458444,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.6931471805599453,1.5810524019085839,0.0,1.0,0.0,0.165332,0.0,0.977277,0.0,1.0,0.023623,0.0,0.780458,1.0,0.001902,0.0,0.223417,0.196491,0.0,1.0,0.839978,0.141241,0.507637,0.396303,0.851671,0.15422,0.533487,0.31229,0.321429,0.307415,0.0,0.0,0.0,0.0,0.013666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.211928,0.010258,0.0,0.268806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,apache02,4,0.289126,0,0.25,1.6094379124341003,0.9056603773584906,1.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.6931471805599453,4.031061078970787,0.9056603773584906,1.0,0.0,0.90566,0.140844,0.0,1.0,0.0,0.620822,0.685409,0.0,1.0,0.022824,0.183771,0.464352,0.500975,0.973503,1.0,0.535299,0.922631,0.902079,0.81281,0.762973,0.681124,0.670622,0.778957,0.821429,0.464809,0.643175,0.0,0.985222,0.0,0.845342,1.0,0.0,0.914966,0.0,0.0,1.0,0.079999,1.0,0.0,1.0,0.49895,0.678544,0.45,0.578609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest2,5,0.259927,0,0.2,1.791759469228055,0.6753920245500932,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.6931471805599453,0.9056603773584906,0.16533192323675067,1.0,0.0,0.675392,0.025712,0.691362,0.171356,0.828644,0.065878,1.0,0.0,1.0,0.0,0.021931,0.275593,0.112554,0.177717,1.0,0.839978,0.532732,0.661721,0.418636,0.88998,0.350728,0.378053,0.61932,0.357143,0.49206,1.0,0.0,0.098522,0.0,0.08259,0.161681,0.0,1.0,0.0,0.0,1.0,0.218696,1.0,0.0,0.166667,0.541122,0.468742,0.45,0.5274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,mysql01,6,0.253762,0,0.16666666666666666,1.9459101490553132,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.6931471805599453,0.9056603773584906,4.031061078970787,1.0,0.0,0.90566,0.626892,0.0,1.0,0.0,0.914846,0.766818,0.0,1.0,0.022824,0.587482,0.805656,0.112554,0.866605,1.0,0.859893,0.922631,1.0,0.653565,0.704571,0.679348,0.804147,0.937613,0.964286,0.637765,0.758466,0.0,1.0,0.0,0.54027,0.13285,0.0,0.571449,0.0,0.0,1.0,0.210512,1.0,0.0,1.0,0.371038,0.932461,0.45,0.512371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest1,7,0.164311,0,0.14285714285714285,2.0794415416798357,0.6395960064406868,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,0.6931471805599453,2.716981132075472,2.485804695171609,1.0,0.0,0.639596,0.386581,0.0,1.0,0.0,0.75242,0.732607,0.0,1.0,0.022824,0.457615,0.590782,0.337663,0.890672,1.0,0.839978,0.922631,0.972605,0.750463,0.134422,0.654331,0.870682,0.928067,0.892857,0.518226,0.711928,0.0,1.0,0.0,0.491224,0.209486,0.0,0.766398,0.0,0.0,1.0,0.015886,1.0,0.0,1.0,0.495945,0.764757,0.45,0.627126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest10,8,0.163436,0,0.125,2.1972245773362196,0.6744839404546279,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,0.6931471805599453,3.3565771385161587,1.8113207547169812,1.0,0.0,0.674484,0.281688,0.0,1.0,0.0,0.691192,0.714311,0.0,1.0,0.022824,0.340577,0.524675,0.417151,0.973503,1.0,0.839978,0.922631,0.966428,0.804378,0.413859,0.681124,0.786301,0.928067,0.857143,0.509316,0.681216,0.0,1.0,0.0,0.424594,0.254175,0.0,0.665203,0.0,0.0,1.0,0.076277,1.0,0.0,1.0,0.520169,0.73782,0.45,0.650919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,redis01,9,0.163302,0,0.1111111111111111,2.302585092994046,0.9056603773584906,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.6931471805599453,1.8113207547169812,3.1254007016122958,1.0,0.0,0.90566,0.486048,0.0,1.0,0.0,0.829675,0.747915,0.0,1.0,0.022824,0.536923,0.702124,0.225109,0.839881,1.0,0.320354,0.922631,0.887626,0.714142,0.273747,0.637902,0.925927,0.671429,0.928571,0.43363,0.737242,0.0,1.0,0.0,0.929895,0.274859,0.455786,0.954504,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.500212,0.810039,0.45,0.664459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,ig01,10,0.143328,0,0.1,2.3978952727983707,0.9056603773584906,1.0,0.0,0.0,0.0,6.0,9.0,15.0,0.0,1.0,0.6931471805599453,4.936721456329277,8.046431303055833,1.0,0.0,0.90566,1.0,0.316875,0.785542,0.214458,0.812566,0.972867,0.384106,0.733333,0.022824,0.65576,0.9816,0.613529,0.961021,0.733333,0.78617,0.97421,0.845561,0.877347,0.946749,0.567458,1.0,0.955393,0.785714,0.358871,0.628659,0.0,0.985222,0.0,0.882324,0.117983,0.600671,0.865745,0.0,0.0,1.0,0.158803,1.0,0.0,1.0,0.593818,0.778619,0.45,0.804834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,tomcat02,11,0.115548,0,0.09090909090909091,2.4849066497880004,1.0,1.0,0.37735849056603776,0.0,0.0,6.0,4.0,10.0,0.0,1.0,0.6931471805599453,5.046431303055833,3.5818656505004944,1.0,-0.025277777777777777,1.0,0.529574,1.0,0.195395,0.804605,0.429474,0.929364,0.0,1.0,0.068462,0.759146,0.690777,0.627164,0.962545,1.0,0.193494,0.980658,0.7885,0.865817,0.956646,0.693324,0.925927,0.643714,0.571429,0.291809,0.901402,1.0,0.492611,0.0,0.559227,0.155159,0.0,0.860752,0.0,0.0,1.0,0.833691,1.0,1.0,1.0,0.897759,0.881831,1.0,0.99675,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,mg02,12,0.084047,0,0.08333333333333333,2.5649493574615367,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,1.0,0.6931471805599453,0.9056603773584906,7.816976198839346,1.0,0.0,0.90566,0.964316,0.20362,0.77293,0.22707,0.820926,0.96366,0.0,0.6,0.022824,0.65576,0.948811,0.112554,0.933616,0.6,0.540141,0.97421,0.739994,0.835391,0.670238,0.529583,0.844565,0.821756,0.75,0.27785,0.628659,0.0,0.985222,0.0,0.797655,0.106119,0.600671,0.818396,0.0,0.0,1.0,0.089722,1.0,0.0,1.0,0.529601,0.758917,0.45,0.680841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,redis02,13,-0.013068,0,0.07692307692307693,2.639057329615259,0.9056603773584906,1.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,1.0,0.6931471805599453,1.8113207547169812,6.911315821480856,1.0,0.0,0.90566,0.823472,0.25191,0.782046,0.217954,0.735903,0.95945,0.0,0.6,0.022824,0.648894,0.844383,0.225109,0.92863,0.6,0.701012,0.980658,0.756083,0.907904,0.133064,0.496919,0.996548,0.912081,0.714286,0.211978,0.586556,0.0,0.8867,0.0,0.682747,0.101239,0.675755,0.774373,0.0,0.0,1.0,0.03586,1.0,0.0,1.0,0.621086,0.646842,0.45,0.758013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,tomcat01,14,-0.044132,0,0.07142857142857142,2.70805020110221,1.0,1.0,0.37735849056603776,0.0,0.0,5.0,5.0,10.0,0.0,1.0,0.6931471805599453,4.046431303055833,4.581865650500495,1.0,-0.01611111111111111,1.0,0.569911,0.851185,0.356316,0.643684,0.523313,0.942236,0.0,0.8,0.053809,0.809704,0.721663,0.502885,0.985018,0.8,0.168928,0.992263,0.717894,0.916944,0.761748,0.611024,0.959582,0.64342,0.607143,0.183206,0.636362,0.537264,0.591133,0.0,0.576753,0.128569,0.0,0.862499,0.0,0.0,1.0,0.601012,1.0,0.992387,1.0,1.0,0.693482,0.995813,0.982189,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest3,15,-0.050449,0,0.06666666666666667,2.772588722239781,0.676205273142004,1.0,0.0,0.0,0.0,9.0,1.0,10.0,0.0,1.0,0.6931471805599453,8.046431303055833,0.9056603773584906,1.0,0.0,0.676205,0.140844,0.0,1.0,0.0,0.165478,0.831507,0.384106,0.6,0.007132,0.183771,0.212476,1.0,0.973503,0.6,0.839978,0.922631,0.682941,1.0,0.999983,0.495689,0.670622,0.937164,0.428571,0.187497,1.0,0.0,0.295567,0.777778,0.233503,0.327405,0.0,0.884259,0.0,0.0,1.0,0.182648,1.0,0.0,0.5,0.734285,0.556862,0.45,0.876552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest8,16,-0.0654,0,0.0625,2.833213344056216,0.6614753522148713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.661475,0.0,0.43701,0.0,1.0,0.054557,0.0,0.0,0.0,0.022824,1.0,0.068151,0.0,0.0,0.0,0.839978,0.512573,0.173886,0.0,0.973533,0.139076,0.76886,0.44272,0.0,0.205413,0.0,0.0,0.0,0.0,0.054677,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.055048,0.023691,0.0,0.072937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:4:task_6:Tomcat04:2021-03-06 00:53:00,Bank:Tomcat04:2021-03-06 00:53:00,4,task_6,2021_03_06,Tomcat04,servicetest9,17,-0.06678,0,0.058823529411764705,2.8903717578961645,0.6207962637469354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.620796,0.0,0.43701,0.0,1.0,0.052122,0.0,0.0,0.0,0.022824,1.0,0.063045,0.0,0.0,0.0,0.839978,0.512573,0.173886,0.0,0.973533,0.139076,0.76886,0.44272,0.0,0.205413,0.0,0.0,0.0,0.0,0.051314,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05518,0.022634,0.0,0.072937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
